keyboard_name,keyboard_size,keyboard_type,user,audio_file,key_pressed,keyboard_material,switch_type,PCA_Feature_A,PCA_Feature_B,cluster
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_i_1720063451_Brian.wav,i,aluminum,Linear,4.448994,0.61520207,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_i_1720063437_Brian.wav,i,aluminum,Linear,4.679423,0.6661031,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_w_1720063113_Brian.wav,w,aluminum,Linear,5.3764243,0.7178717,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_apost_1720064323_Brian.wav,apost,aluminum,Linear,3.2376897,0.4135806,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_apost_1720064303_Brian.wav,apost,aluminum,Linear,3.538297,0.15747593,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_q_1720063071_Brian.wav,q,aluminum,Linear,4.6189427,0.6803561,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_-_1720062797_Brian.wav,-,aluminum,Linear,3.2020295,0.6106053,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_f_1720063900_Brian.wav,f,aluminum,Linear,4.1161404,0.61461735,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_v_1720066649_Brian.wav,v,aluminum,Linear,8.631307,1.5204595,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_y_1720063362_Brian.wav,y,aluminum,Linear,4.7807717,0.89754057,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_l_1720064193_Brian.wav,l,aluminum,Linear,4.0909715,0.3616355,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_-_1720062790_Brian.wav,-,aluminum,Linear,3.2629576,0.7249009,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_n_1720064659_Brian.wav,n,aluminum,Linear,3.9519582,-0.1741017,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_4_1720062314_Brian.wav,4,aluminum,Linear,4.5825796,0.46752867,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_7_1720062446_Brian.wav,7,aluminum,Linear,3.8467884,0.025183588,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_._1720064808_Brian.wav,.,aluminum,Linear,3.6871662,0.11620226,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_c_1720064418_Brian.wav,c,aluminum,Linear,4.5648785,0.093903944,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_4_1720062331_Brian.wav,4,aluminum,Linear,4.3541775,0.5720297,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_]_1720063677_Brian.wav,],aluminum,Linear,4.321154,0.27906868,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_e_1720063206_Brian.wav,e,aluminum,Linear,5.3208246,0.29915214,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_n_1720064666_Brian.wav,n,aluminum,Linear,3.6499984,-0.02033453,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_5_1720062365_Brian.wav,5,aluminum,Linear,4.0676055,0.22498345,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_fwdsl_1720064845_Brian.wav,fwdsl,aluminum,Linear,3.8986728,0.1644888,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_2_1720061897_Brian.wav,2,aluminum,Linear,4.1594567,0.49142307,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_9_1720062652_Brian.wav,9,aluminum,Linear,4.6762834,0.30656362,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_-_1720062786_Brian.wav,-,aluminum,Linear,3.77433,0.7522541,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_c_1720064435_Brian.wav,c,aluminum,Linear,3.9229276,0.39575127,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064248_Brian.wav,;,aluminum,Linear,4.347363,0.13437867,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_fwdsl_1720064825_Brian.wav,fwdsl,aluminum,Linear,3.5986202,-0.093403265,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_y_1720063378_Brian.wav,y,aluminum,Linear,5.159982,0.6618231,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_=_1720062956_Brian.wav,=,aluminum,Linear,4.59909,1.2102933,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064230_Brian.wav,;,aluminum,Linear,4.1255207,0.22947216,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_g_1720063962_Brian.wav,g,aluminum,Linear,4.8928776,0.49553534,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_bcksl_1720063717_Brian.wav,bcksl,aluminum,Linear,4.6956987,0.36009586,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_w_1720063139_Brian.wav,w,aluminum,Linear,4.9218726,0.67074686,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_-_1720062783_Brian.wav,-,aluminum,Linear,3.6250637,0.8224437,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_t_1720063308_Brian.wav,t,aluminum,Linear,5.215899,0.259491,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_._1720064805_Brian.wav,.,aluminum,Linear,4.026904,0.03205226,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_2_1720061890_Brian.wav,2,aluminum,Linear,4.598188,0.40282333,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_p_1720063521_Brian.wav,p,aluminum,Linear,4.3750553,0.20179734,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_6_1720062434_Brian.wav,6,aluminum,Linear,4.761549,0.43728936,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_a_1720063764_Brian.wav,a,aluminum,Linear,5.397615,0.7721106,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_apost_1720064306_Brian.wav,apost,aluminum,Linear,4.270296,0.25913528,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_k_1720064163_Brian.wav,k,aluminum,Linear,4.5136724,0.27339143,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_x_1720064377_Brian.wav,x,aluminum,Linear,3.8391774,0.28960901,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_a_1720063767_Brian.wav,a,aluminum,Linear,5.5739765,1.0351335,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_p_1720063518_Brian.wav,p,aluminum,Linear,4.463209,0.3555951,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064233_Brian.wav,;,aluminum,Linear,4.4742675,0.4896671,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_n_1720064673_Brian.wav,n,aluminum,Linear,3.7896256,-0.04485388,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_q_1720063050_Brian.wav,q,aluminum,Linear,4.745024,0.61426544,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_2_1720061904_Brian.wav,2,aluminum,Linear,4.2925143,0.32463217,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_j_1720064130_Brian.wav,j,aluminum,Linear,3.9627795,0.11462899,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_p_1720063544_Brian.wav,p,aluminum,Linear,4.921927,0.106904104,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_m_1720064710_Brian.wav,m,aluminum,Linear,3.940531,-0.13405272,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_2_1720061894_Brian.wav,2,aluminum,Linear,4.3964896,0.28905025,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_1_1720061879_Brian.wav,1,aluminum,Linear,4.3721905,0.57015985,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_x_1720064384_Brian.wav,x,aluminum,Linear,3.7043865,0.6295851,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_n_1720064683_Brian.wav,n,aluminum,Linear,3.8352048,-0.018201917,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_o_1720063472_Brian.wav,o,aluminum,Linear,4.842299,0.11252471,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_9_1720062626_Brian.wav,9,aluminum,Linear,4.581104,-0.115589336,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_9_1720062633_Brian.wav,9,aluminum,Linear,4.709897,0.3876362,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063288_Brian.wav,r,aluminum,Linear,5.4702563,0.701004,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_n_1720064669_Brian.wav,n,aluminum,Linear,3.7957952,0.05203663,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_[_1720063578_Brian.wav,[,aluminum,Linear,4.696203,0.44255343,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_4_1720062306_Brian.wav,4,aluminum,Linear,4.8303027,0.46362332,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_9_1720062637_Brian.wav,9,aluminum,Linear,4.702093,0.35686168,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_5_1720062354_Brian.wav,5,aluminum,Linear,4.87987,0.23096545,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_1_1720061865_Brian.wav,1,aluminum,Linear,4.289554,1.1808089,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_7_1720062459_Brian.wav,7,aluminum,Linear,5.0302672,0.19866857,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_h_1720063995_Brian.wav,h,aluminum,Linear,4.4523993,0.22639158,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_bcksl_1720063714_Brian.wav,bcksl,aluminum,Linear,5.3023477,0.26404762,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_5_1720062372_Brian.wav,5,aluminum,Linear,3.406873,0.15101472,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_0_1720062680_Brian.wav,0,aluminum,Linear,4.7537003,0.2177269,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_z_1720064340_Brian.wav,z,aluminum,Linear,4.73954,0.68904644,0
keychronq3,80%_Tenkeyless,mechanical,Brian,"key_press_,_1720064756_Brian.wav",",",aluminum,Linear,4.0000405,0.09468227,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_space_1720064871_Brian.wav,space,aluminum,Linear,4.1112804,-0.24274772,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_g_1720063942_Brian.wav,g,aluminum,Linear,4.8600144,0.22456272,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_e_1720063210_Brian.wav,e,aluminum,Linear,5.368098,0.47619432,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_3_1720062168_Brian.wav,3,aluminum,Linear,4.184977,-0.05193259,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_n_1720064653_Brian.wav,n,aluminum,Linear,4.1721005,-0.13329361,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_q_1720063057_Brian.wav,q,aluminum,Linear,5.768863,0.87546974,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_d_1720063850_Brian.wav,d,aluminum,Linear,4.401566,0.70485437,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_1_1720061872_Brian.wav,1,aluminum,Linear,4.036381,0.625499,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_4_1720062321_Brian.wav,4,aluminum,Linear,3.7144547,0.18228471,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_h_1720063976_Brian.wav,h,aluminum,Linear,4.048227,0.0332166,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_5_1720062360_Brian.wav,5,aluminum,Linear,4.5651875,0.4192269,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_f_1720063887_Brian.wav,f,aluminum,Linear,4.8132586,0.68753254,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_h_1720064005_Brian.wav,h,aluminum,Linear,4.2702003,0.14221498,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_4_1720062327_Brian.wav,4,aluminum,Linear,4.157122,0.39001775,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_]_1720063667_Brian.wav,],aluminum,Linear,4.4304857,0.4596461,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063275_Brian.wav,r,aluminum,Linear,5.0926995,0.5272371,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_l_1720064180_Brian.wav,l,aluminum,Linear,4.4097743,0.35884494,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_=_1720062946_Brian.wav,=,aluminum,Linear,4.3628483,0.9326918,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_u_1720063418_Brian.wav,u,aluminum,Linear,4.4535937,0.7261291,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_v_1720066666_Brian.wav,v,aluminum,Linear,8.284967,1.533444,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_6_1720062406_Brian.wav,6,aluminum,Linear,5.509937,0.31022173,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_apost_1720064296_Brian.wav,apost,aluminum,Linear,3.8421233,0.553465,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_y_1720063358_Brian.wav,y,aluminum,Linear,5.059443,0.72438896,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_e_1720063187_Brian.wav,e,aluminum,Linear,4.3390265,0.27522156,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_4_1720062317_Brian.wav,4,aluminum,Linear,4.3068333,0.5644626,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_e_1720063180_Brian.wav,e,aluminum,Linear,4.718157,0.5254807,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_0_1720062693_Brian.wav,0,aluminum,Linear,2.261438,0.4454515,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_g_1720063938_Brian.wav,g,aluminum,Linear,5.0299697,0.28579092,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063285_Brian.wav,r,aluminum,Linear,5.190585,0.6705398,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_y_1720063365_Brian.wav,y,aluminum,Linear,4.3689528,0.805258,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_y_1720063355_Brian.wav,y,aluminum,Linear,5.0021515,0.813659,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064240_Brian.wav,;,aluminum,Linear,3.9991302,0.23814201,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_fwdsl_1720064838_Brian.wav,fwdsl,aluminum,Linear,3.6553595,0.022656184,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064236_Brian.wav,;,aluminum,Linear,4.0624104,0.22173554,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_9_1720062641_Brian.wav,9,aluminum,Linear,4.4353557,0.16739067,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_`_1720061746_Brian.wav,`,aluminum,Linear,4.1791735,0.83653766,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063291_Brian.wav,r,aluminum,Linear,4.3727937,0.90387887,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_x_1720064401_Brian.wav,x,aluminum,Linear,3.8683903,0.2631295,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_z_1720064364_Brian.wav,z,aluminum,Linear,4.177303,0.90552336,0
keychronq3,80%_Tenkeyless,mechanical,Brian,"key_press_,_1720064746_Brian.wav",",",aluminum,Linear,3.6586468,0.13138191,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_u_1720063411_Brian.wav,u,aluminum,Linear,5.2155538,0.7611238,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_6_1720062417_Brian.wav,6,aluminum,Linear,4.468715,0.202342,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063278_Brian.wav,r,aluminum,Linear,4.9556837,0.541593,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_o_1720063489_Brian.wav,o,aluminum,Linear,4.8137136,0.1812015,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_y_1720063382_Brian.wav,y,aluminum,Linear,5.273394,0.82523006,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_1_1720061848_Brian.wav,1,aluminum,Linear,3.653303,1.2089351,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064244_Brian.wav,;,aluminum,Linear,3.8507345,0.49146432,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_]_1720063687_Brian.wav,],aluminum,Linear,4.7630444,0.25138086,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_g_1720063945_Brian.wav,g,aluminum,Linear,4.298018,0.19225317,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_s_1720063821_Brian.wav,s,aluminum,Linear,4.662035,0.20028307,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_[_1720063575_Brian.wav,[,aluminum,Linear,4.36006,0.37166458,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064252_Brian.wav,;,aluminum,Linear,4.024099,0.032847166,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_space_1720064891_Brian.wav,space,aluminum,Linear,3.797496,0.061037537,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_apost_1720064320_Brian.wav,apost,aluminum,Linear,3.720241,0.15362382,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_=_1720062950_Brian.wav,=,aluminum,Linear,4.028471,0.7774915,0
keychronq3,80%_Tenkeyless,mechanical,Brian,"key_press_,_1720064753_Brian.wav",",",aluminum,Linear,3.8882759,-0.21304683,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_=_1720062970_Brian.wav,=,aluminum,Linear,4.513407,0.92156476,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_c_1720064411_Brian.wav,c,aluminum,Linear,4.48043,0.555764,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_w_1720063116_Brian.wav,w,aluminum,Linear,4.9954,0.84237045,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_fwdsl_1720064842_Brian.wav,fwdsl,aluminum,Linear,3.331292,-0.10286275,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_._1720064791_Brian.wav,.,aluminum,Linear,3.319012,-0.13091905,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_`_1720061737_Brian.wav,`,aluminum,Linear,4.900529,1.0154791,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_apost_1720064293_Brian.wav,apost,aluminum,Linear,3.940735,0.3721505,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_h_1720063987_Brian.wav,h,aluminum,Linear,4.2562656,0.16235693,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_5_1720062369_Brian.wav,5,aluminum,Linear,3.9684927,0.2746126,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_]_1720063694_Brian.wav,],aluminum,Linear,4.725171,0.1806989,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_j_1720064123_Brian.wav,j,aluminum,Linear,3.6696029,0.12675446,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_k_1720064139_Brian.wav,k,aluminum,Linear,4.2530417,0.37692648,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_t_1720063322_Brian.wav,t,aluminum,Linear,4.4571714,0.5455441,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_space_1720064888_Brian.wav,space,aluminum,Linear,3.7180567,-0.2313769,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_b_1720064597_Brian.wav,b,aluminum,Linear,3.434414,0.1475644,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063271_Brian.wav,r,aluminum,Linear,5.2733784,0.6779995,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_o_1720063499_Brian.wav,o,aluminum,Linear,4.063903,0.18260059,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_b_1720064590_Brian.wav,b,aluminum,Linear,3.7214801,0.06386897,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_r_1720063281_Brian.wav,r,aluminum,Linear,5.7208834,0.835457,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_8_1720062595_Brian.wav,8,aluminum,Linear,4.076069,0.42359453,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_v_1720066660_Brian.wav,v,aluminum,Linear,7.816502,1.3690046,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_._1720064811_Brian.wav,.,aluminum,Linear,3.6362882,-0.067565285,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_x_1720064394_Brian.wav,x,aluminum,Linear,4.114898,0.64813584,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_k_1720064146_Brian.wav,k,aluminum,Linear,3.9975212,0.34173086,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_u_1720063396_Brian.wav,u,aluminum,Linear,4.38268,0.778415,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_o_1720063476_Brian.wav,o,aluminum,Linear,4.715195,-0.02817978,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_g_1720063949_Brian.wav,g,aluminum,Linear,3.9702387,-0.055397518,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_0_1720062690_Brian.wav,0,aluminum,Linear,3.0666273,0.6524632,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_7_1720062456_Brian.wav,7,aluminum,Linear,4.940936,0.30440277,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_z_1720064337_Brian.wav,z,aluminum,Linear,4.562547,0.6769846,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_`_1720061765_Brian.wav,`,aluminum,Linear,4.3193984,0.5373705,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_;_1720064219_Brian.wav,;,aluminum,Linear,4.651919,-0.041999288,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_3_1720062165_Brian.wav,3,aluminum,Linear,4.256517,0.3464111,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_u_1720063400_Brian.wav,u,aluminum,Linear,5.1067333,0.6163739,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_`_1720061754_Brian.wav,`,aluminum,Linear,3.9549599,0.66723746,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_o_1720063479_Brian.wav,o,aluminum,Linear,4.7829742,0.25538507,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_q_1720063054_Brian.wav,q,aluminum,Linear,4.8037157,1.0733577,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_[_1720063563_Brian.wav,[,aluminum,Linear,4.153173,0.45560437,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_e_1720063177_Brian.wav,e,aluminum,Linear,4.2695093,0.56991637,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_c_1720064438_Brian.wav,c,aluminum,Linear,3.7933705,0.37637174,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_z_1720064360_Brian.wav,z,aluminum,Linear,4.0347633,0.3945584,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_b_1720064604_Brian.wav,b,aluminum,Linear,4.0554843,0.39260957,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_k_1720064160_Brian.wav,k,aluminum,Linear,4.7647543,0.41855305,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_2_1720061911_Brian.wav,2,aluminum,Linear,4.3559303,0.28791058,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_7_1720062449_Brian.wav,7,aluminum,Linear,4.2197647,0.16357826,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_s_1720063827_Brian.wav,s,aluminum,Linear,4.841447,0.3964598,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_._1720064801_Brian.wav,.,aluminum,Linear,4.155395,-0.02734633,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_d_1720063847_Brian.wav,d,aluminum,Linear,4.6728177,0.39997584,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_j_1720064109_Brian.wav,j,aluminum,Linear,3.9750042,0.18386476,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_i_1720063454_Brian.wav,i,aluminum,Linear,4.439045,0.5765111,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_8_1720062614_Brian.wav,8,aluminum,Linear,5.0958934,0.16635664,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_q_1720063043_Brian.wav,q,aluminum,Linear,4.966825,0.64364266,0
keychronq3,80%_Tenkeyless,mechanical,Brian,key_press_b_1720064607_Brian.wav,b,aluminum,Linear,4.112528,0.23717532,0
